distrito,nombre_via,lat_inicio,lon_inicio,lat_fin,lon_fin,longitud_metros,tiempo_estimado_min,tiempo_normal,tiempo_punta,tiempo_noche
Surquillo,Avenida Tomás Marsano,-12.110949,-77.0133671,-12.1110383,-77.0133084,11.77,0.02,0.02,0.03,0.02
Surquillo,Calle San Lorenzo,-12.1078356,-77.0174098,-12.1064672,-77.0169749,158.61,0.32,0.32,0.48,0.26
Surquillo,Calle San Lorenzo,-12.1078356,-77.0174098,-12.1085203,-77.0173804,75.81,0.15,0.15,0.22,0.12
Surquillo,Calle Portocarrero,-12.1078356,-77.0174098,-12.1078394,-77.0185416,123.21,0.25,0.25,0.38,0.2
Surquillo,Calle San Lorenzo,-12.1085203,-77.0173804,-12.1078356,-77.0174098,75.81,0.15,0.15,0.22,0.12
Surquillo,Avenida Tomás Marsano,-12.1064672,-77.0169749,-12.106702,-77.0167519,35.55,0.07,0.07,0.11,0.06
Surquillo,Calle San Lorenzo,-12.1064672,-77.0169749,-12.1063653,-77.0168758,15.6,0.03,0.03,0.04,0.02
Surquillo,Calle San Lorenzo,-12.1064672,-77.0169749,-12.1078356,-77.0174098,158.61,0.32,0.32,0.48,0.26
Surquillo,Avenida Tomás Marsano,-12.1064632,-77.0167792,-12.1063653,-77.0168758,15.1,0.03,0.03,0.04,0.02
Surquillo,Avenida Guardia Civil,-12.1064632,-77.0167792,-12.106702,-77.0167519,26.58,0.05,0.05,0.08,0.04
Surquillo,Avenida Andrés Aramburú,-12.1025049,-77.0234646,-12.1024055,-77.0225896,95.89,0.19,0.19,0.29,0.15
Surquillo,Calle Las Palomas,-12.1025049,-77.0234646,-12.1032249,-77.0237993,87.59,0.18,0.18,0.27,0.14
Surquillo,Avenida Andrés Aramburú,-12.1024055,-77.0225896,-12.1022385,-77.0211187,161.19,0.32,0.32,0.48,0.26
Surquillo,Calle Las Codornices,-12.1024055,-77.0225896,-12.1031256,-77.0225144,80.08,0.16,0.16,0.24,0.13
Surquillo,Avenida Andrés Aramburú,-12.1022385,-77.0211187,-12.1020939,-77.0196367,162.12,0.32,0.32,0.48,0.26
Surquillo,Calle Las Perdices,-12.1022385,-77.0211187,-12.1029734,-77.0210311,81.85,0.16,0.16,0.24,0.13
Surquillo,Avenida Andrés Aramburú,-12.1020939,-77.0196367,-12.1020567,-77.0192275,44.74,0.09,0.09,0.14,0.07
Surquillo,Avenida General Recavarren,-12.1076736,-77.0242266,-12.1077567,-77.0242747,10.58,0.02,0.02,0.03,0.02
Surquillo,Avenida General Recavarren,-12.1076736,-77.0242266,-12.1072954,-77.0241405,42.87,0.09,0.09,0.14,0.07
Surquillo,Avenida General Recavarren,-12.1051352,-77.0236458,-12.1056107,-77.0237605,54.06,0.11,0.11,0.16,0.09
Surquillo,Los Quetzales,-12.1051352,-77.0236458,-12.1048729,-77.0241385,60.98,0.12,0.12,0.18,0.1
Surquillo,Los Guacamayos,-12.1051352,-77.0236458,-12.1048729,-77.0241385,60.98,0.12,0.12,0.18,0.1
Surquillo,Calle Los Paujiles,-12.1031256,-77.0225144,-12.1030522,-77.021805,77.65,0.16,0.16,0.24,0.13
Surquillo,Calle Las Codornices,-12.1031256,-77.0225144,-12.104013,-77.0224057,98.88,0.2,0.2,0.3,0.16
Surquillo,Calle Las Codornices,-12.104013,-77.0224057,-12.1043975,-77.0223666,42.75,0.09,0.09,0.14,0.07
Surquillo,Calle Las Codornices,-12.1043975,-77.0223666,-12.1046492,-77.0223804,27.88,0.06,0.06,0.09,0.05
Surquillo,Calle Las Codornices,-12.1046492,-77.0223804,-12.104834,-77.0222288,26.27,0.05,0.05,0.08,0.04
Surquillo,Calle Las Codornices,-12.1046492,-77.0223804,-12.104959,-77.0226006,41.82,0.08,0.08,0.12,0.06
Surquillo,Calle Los Halcones,-12.104959,-77.0226006,-12.104834,-77.0222288,42.77,0.09,0.09,0.14,0.07
Surquillo,Calle Los Halcones,-12.104959,-77.0226006,-12.1058757,-77.0229745,109.27,0.22,0.22,0.33,0.18
Surquillo,Calle Los Halcones,-12.1058757,-77.0229745,-12.1072048,-77.0227997,148.26,0.3,0.3,0.45,0.24
Surquillo,Calle Los Negocios,-12.1058757,-77.0229745,-12.1050846,-77.0208232,250.01,0.5,0.5,0.75,0.4
Surquillo,Calle Los Halcones,-12.1058757,-77.0229745,-12.104959,-77.0226006,109.27,0.22,0.22,0.33,0.18
Surquillo,Calle Los Halcones,-12.1046135,-77.0216306,-12.1043433,-77.020894,85.58,0.17,0.17,0.26,0.14
Surquillo,Calle Las Gaviotas,-12.1046135,-77.0216306,-12.1043219,-77.0216635,32.46,0.06,0.06,0.09,0.05
Surquillo,Calle Las Tiendas,-12.1043433,-77.020894,-12.1050846,-77.0208232,82.37,0.16,0.16,0.24,0.13
Surquillo,Calle Los Halcones,-12.1043433,-77.020894,-12.1040737,-77.0201552,85.78,0.17,0.17,0.26,0.14
Surquillo,Calle Las Tiendas,-12.1043433,-77.020894,-12.1029734,-77.0210311,152.28,0.3,0.3,0.45,0.24
Surquillo,Calle Las Torcazas,-12.1040737,-77.0201552,-12.1028958,-77.0202751,130.96,0.26,0.26,0.39,0.21
Surquillo,Calle Los Halcones,-12.1040737,-77.0201552,-12.1028186,-77.0195233,154.95,0.31,0.31,0.46,0.25
Surquillo,Calle Los Halcones,-12.1028186,-77.0195233,-12.1020939,-77.0196367,81.11,0.16,0.16,0.24,0.13
Surquillo,Calle Los Paujiles,-12.1030522,-77.021805,-12.1029734,-77.0210311,84.7,0.17,0.17,0.26,0.14
Surquillo,Calle Los Paujiles,-12.1029734,-77.0210311,-12.1028958,-77.0202751,82.75,0.17,0.17,0.26,0.14
Surquillo,Calle Las Perdices,-12.1029734,-77.0210311,-12.1022385,-77.0211187,81.85,0.16,0.16,0.24,0.13
Surquillo,Calle Las Tiendas,-12.1029734,-77.0210311,-12.1043433,-77.020894,152.28,0.3,0.3,0.45,0.24
Surquillo,Calle Los Paujiles,-12.1028958,-77.0202751,-12.1028186,-77.0195233,82.29,0.16,0.16,0.24,0.13
Surquillo,Calle Las Tiendas,-12.1050846,-77.0208232,-12.1043433,-77.020894,82.37,0.16,0.16,0.24,0.13
Surquillo,Calle Los Negocios,-12.1050846,-77.0208232,-12.1043171,-77.0187361,242.55,0.49,0.49,0.74,0.39
Surquillo,Calle Los Negocios,-12.1050846,-77.0208232,-12.1058757,-77.0229745,250.01,0.5,0.5,0.75,0.4
Surquillo,Avenida Paseo de la República,-12.1071807,-77.0265315,-12.1067315,-77.0267043,53.13,0.11,0.11,0.16,0.09
Surquillo,Calle Las Palomas,-12.1071807,-77.0265315,-12.1069316,-77.0261153,53.03,0.11,0.11,0.16,0.09
Surquillo,Calle Los Canarios,-12.1062743,-77.0268926,-12.1060852,-77.0261916,79.13,0.16,0.16,0.24,0.13
Surquillo,Avenida Paseo de la República,-12.1062743,-77.0268926,-12.1057881,-77.0270304,55.84,0.11,0.11,0.16,0.09
Surquillo,Calle Los Gorriones,-12.1057881,-77.0270304,-12.1056377,-77.0263103,80.14,0.16,0.16,0.24,0.13
Surquillo,Avenida Paseo de la República,-12.1057881,-77.0270304,-12.1051608,-77.0270921,69.72,0.14,0.14,0.21,0.11
Surquillo,Avenida Paseo de la República,-12.1051608,-77.0270921,-12.1044192,-77.0271112,82.06,0.16,0.16,0.24,0.13
Surquillo,Calle Los Fiaisanes,-12.1051608,-77.0270921,-12.10514,-77.0263633,79.37,0.16,0.16,0.24,0.13
Surquillo,Calle Las Palomas,-12.1069316,-77.0261153,-12.1065052,-77.0257992,58.39,0.12,0.12,0.18,0.1
Surquillo,Calle Las Palomas,-12.1065052,-77.0257992,-12.1061148,-77.0256295,46.97,0.09,0.09,0.14,0.07
Surquillo,Calle Las Palomas,-12.1061148,-77.0256295,-12.1056115,-77.0256251,55.68,0.11,0.11,0.16,0.09
Surquillo,Calle Las Garzas del Sur,-12.1056115,-77.0256251,-12.1051208,-77.0256525,54.36,0.11,0.11,0.16,0.09
Surquillo,Calle Las Palomas,-12.1056115,-77.0256251,-12.1051666,-77.0253758,56.2,0.11,0.11,0.16,0.09
Surquillo,Calle Las Palomas,-12.1051666,-77.0253758,-12.104329,-77.0248675,107.92,0.22,0.22,0.33,0.18
Surquillo,Calle Los Fiaisanes,-12.1051666,-77.0253758,-12.1051208,-77.0256525,30.54,0.06,0.06,0.09,0.05
Surquillo,Calle Las Palomas,-12.1042595,-77.024826,-12.104329,-77.0248675,8.92,0.02,0.02,0.03,0.02
Surquillo,Calle Las Palomas,-12.1042595,-77.024826,-12.1036534,-77.0243716,83.32,0.17,0.17,0.26,0.14
Surquillo,Calle Las Palomas,-12.1036534,-77.0243716,-12.1032249,-77.0237993,78.28,0.16,0.16,0.24,0.13
Surquillo,Calle Las Palomas,-12.1036534,-77.0243716,-12.1042595,-77.024826,83.32,0.17,0.17,0.26,0.14
Surquillo,Calle Las Garzas del Sur,-12.1051208,-77.0256525,-12.1041295,-77.0256455,109.66,0.22,0.22,0.33,0.18
Surquillo,Calle Los Fiaisanes,-12.1051208,-77.0256525,-12.10514,-77.0263633,77.41,0.15,0.15,0.22,0.12
Surquillo,Calle Los Fiaisanes,-12.1051208,-77.0256525,-12.1051666,-77.0253758,30.54,0.06,0.06,0.09,0.05
Surquillo,Calle Las Garzas del Sur,-12.1041295,-77.0256455,-12.1034315,-77.0256033,77.35,0.15,0.15,0.22,0.12
Surquillo,Calle Los Ñandues,-12.1041295,-77.0256455,-12.1042595,-77.024826,90.36,0.18,0.18,0.27,0.14
Surquillo,Calle Las Garzas del Sur,-12.1034315,-77.0256033,-12.1027107,-77.0255206,80.24,0.16,0.16,0.24,0.13
Surquillo,Calle Las Aguilas,-12.1064587,-77.0260599,-12.1065052,-77.0257992,28.84,0.06,0.06,0.09,0.05
Surquillo,Calle Las Aguilas,-12.1064587,-77.0260599,-12.1069316,-77.0261153,52.66,0.11,0.11,0.16,0.09
Surquillo,Calle Los Canarios,-12.1060852,-77.0261916,-12.1062743,-77.0268926,79.13,0.16,0.16,0.24,0.13
Surquillo,Calle Las Aguilas,-12.1060852,-77.0261916,-12.1064587,-77.0260599,43.73,0.09,0.09,0.14,0.07
Surquillo,Los Quetzales,-12.1048729,-77.0241385,-12.1051352,-77.0236458,60.98,0.12,0.12,0.18,0.1
Surquillo,Los Guacamayos,-12.1048729,-77.0241385,-12.1051352,-77.0236458,60.98,0.12,0.12,0.18,0.1
Surquillo,Prolongación Los Faisanes,-12.1048729,-77.0241385,-12.1056107,-77.0237605,91.4,0.18,0.18,0.27,0.14
Surquillo,Avenida Tomás Marsano,-12.1236645,-77.0044911,-12.123447,-77.0046384,28.91,0.06,0.06,0.09,0.05
Surquillo,Calle Juan Torres Higueras,-12.1176652,-77.0085443,-12.1173997,-77.0080801,58.45,0.12,0.12,0.18,0.1
Surquillo,Avenida Roca y Boloña,-12.1176652,-77.0085443,-12.117657,-77.0086386,10.31,0.02,0.02,0.03,0.02
Surquillo,Avenida Tomás Marsano,-12.1176652,-77.0085443,-12.1165982,-77.0092636,141.64,0.28,0.28,0.42,0.22
Surquillo,Auxiliar Avenida Angamos Este,-12.1118928,-77.0002969,-12.1118697,-77.0000298,29.19,0.06,0.06,0.09,0.05
Surquillo,Avenida Aviación,-12.1118928,-77.0002969,-12.1124491,-77.0001986,62.46,0.12,0.12,0.18,0.1
Surquillo,José Neyra,-12.1124491,-77.0001986,-12.1124892,-77.0007398,59.08,0.12,0.12,0.18,0.1
Surquillo,Avenida Aviación,-12.1124491,-77.0001986,-12.1132952,-77.0000062,95.91,0.19,0.19,0.29,0.15
Surquillo,Avenida Tomás Marsano,-12.1065923,-77.0166669,-12.1064632,-77.0167792,18.8,0.04,0.04,0.06,0.03
Surquillo,Avenida Guardia Civil,-12.1065923,-77.0166669,-12.1060565,-77.0163813,66.93,0.13,0.13,0.2,0.1
Surquillo,Martin Luther King,-12.1097717,-77.0141979,-12.1096966,-77.0140968,13.79,0.03,0.03,0.04,0.02
Surquillo,Avenida Tomás Marsano,-12.1097717,-77.0141979,-12.110949,-77.0133671,158.56,0.32,0.32,0.48,0.26
Surquillo,Avenida General Recavarren,-12.1056107,-77.0237605,-12.1051352,-77.0236458,54.06,0.11,0.11,0.16,0.09
Surquillo,Avenida General Recavarren,-12.1056107,-77.0237605,-12.1072954,-77.0241405,190.9,0.38,0.38,0.57,0.3
Surquillo,Prolongación Los Faisanes,-12.1056107,-77.0237605,-12.1048729,-77.0241385,91.4,0.18,0.18,0.27,0.14
Surquillo,Pasaje Praga,-12.1080994,-77.0249309,-12.1079856,-77.0249445,12.68,0.03,0.03,0.04,0.02
Surquillo,Avenida Domingo Orué,-12.1080994,-77.0249309,-12.1078713,-77.0242992,73.25,0.15,0.15,0.22,0.12
Surquillo,Pasaje Praga,-12.1080994,-77.0249309,-12.1092283,-77.0248769,125.02,0.25,0.25,0.38,0.2
Surquillo,Avenida Domingo Orué,-12.108244,-77.0253704,-12.1080994,-77.0249309,50.45,0.1,0.1,0.15,0.08
Surquillo,Pasaje Jose Leon,-12.108244,-77.0253704,-12.1092501,-77.0253234,111.42,0.22,0.22,0.33,0.18
Surquillo,Calle Juan de Dios Rivero,-12.1092711,-77.0257523,-12.1083839,-77.0257956,98.26,0.2,0.2,0.3,0.16
Surquillo,Jirón Salaverry,-12.1092711,-77.0257523,-12.1092849,-77.0260286,30.12,0.06,0.06,0.09,0.05
Surquillo,Calle Juan de Dios Rivero,-12.1092711,-77.0257523,-12.1103125,-77.0257013,115.34,0.23,0.23,0.34,0.18
Surquillo,Pasaje Jose Leon,-12.1092501,-77.0253234,-12.1102865,-77.0252388,115.02,0.23,0.23,0.34,0.18
Surquillo,Jirón Salaverry,-12.1092501,-77.0253234,-12.1092711,-77.0257523,46.75,0.09,0.09,0.14,0.07
Surquillo,Jirón Salaverry,-12.1092283,-77.0248769,-12.1092501,-77.0253234,48.67,0.1,0.1,0.15,0.08
Surquillo,Pasaje Praga,-12.1092283,-77.0248769,-12.1080994,-77.0249309,125.02,0.25,0.25,0.38,0.2
Surquillo,Jirón Leonardo Barbieri,-12.1103125,-77.0257013,-12.1102865,-77.0252388,50.43,0.1,0.1,0.15,0.08
Surquillo,Jirón Leonardo Barbieri,-12.1103125,-77.0257013,-12.1103243,-77.0259109,22.85,0.05,0.05,0.08,0.04
Surquillo,Jirón Leonardo Barbieri,-12.1102865,-77.0252388,-12.1102677,-77.0249008,36.85,0.07,0.07,0.11,0.06
Surquillo,Jirón Leonardo Barbieri,-12.1102865,-77.0252388,-12.1103125,-77.0257013,50.43,0.1,0.1,0.15,0.08
Surquillo,Avenida Intihuatana,-12.112678,-76.9943317,-12.1136361,-76.9948051,117.85,0.24,0.24,0.36,0.19
Surquillo,Avenida Intihuatana,-12.1154307,-76.9957114,-12.116701,-76.99636,157.26,0.31,0.31,0.46,0.25
Surquillo,Marie Curie,-12.1173094,-76.9966559,-12.1171273,-76.9969667,39.38,0.08,0.08,0.12,0.06
Surquillo,Avenida Intihuatana,-12.1173094,-76.9966559,-12.117761,-76.9968431,53.95,0.11,0.11,0.16,0.09
Surquillo,Avenida Intihuatana,-12.119841,-76.997615,-12.1199603,-76.9976075,13.22,0.03,0.03,0.04,0.02
Surquillo,Avenida Pedro Venturo,-12.119841,-76.997615,-12.1198963,-76.9981517,58.74,0.12,0.12,0.18,0.1
Surquillo,Avenida Tomás Marsano,-12.1220774,-77.005564,-12.1219646,-77.0056399,14.97,0.03,0.03,0.04,0.02
Surquillo,Avenida Manuel Villarán,-12.1220774,-77.005564,-12.1218036,-77.005145,54.75,0.11,0.11,0.16,0.09
Surquillo,Avenida Manuel Villarán,-12.1219646,-77.0056399,-12.1220045,-77.0056989,7.79,0.02,0.02,0.03,0.02
Surquillo,Avenida Tomás Marsano,-12.1219646,-77.0056399,-12.1213652,-77.0060512,80.01,0.16,0.16,0.24,0.13
Surquillo,Avenida Manuel Villarán,-12.1218036,-77.005145,-12.1213605,-77.0044534,89.83,0.18,0.18,0.27,0.14
Surquillo,La Retama,-12.1218036,-77.005145,-12.1222422,-77.0048487,58.26,0.12,0.12,0.18,0.1
Surquillo,Avenida Manuel Villarán,-12.1216992,-77.0052254,-12.1219646,-77.0056399,53.83,0.11,0.11,0.16,0.09
Surquillo,La Retama,-12.1216992,-77.0052254,-12.1211039,-77.0056379,79.71,0.16,0.16,0.24,0.13
Surquillo,Calle La Almendra,-12.1213605,-77.0044534,-12.1212497,-77.0045298,14.81,0.03,0.03,0.04,0.02
Surquillo,Avenida Manuel Villarán,-12.1213605,-77.0044534,-12.1208887,-77.0037289,94.57,0.19,0.19,0.29,0.15
Surquillo,Magnolias,-12.1208887,-77.0037289,-12.1213392,-77.003431,59.46,0.12,0.12,0.18,0.1
Surquillo,Avenida Manuel Villarán,-12.1208887,-77.0037289,-12.1207184,-77.0030088,80.62,0.16,0.16,0.24,0.13
Surquillo,Calle El Eucalipto,-12.1202739,-76.9997581,-12.1207315,-76.9996894,51.17,0.1,0.1,0.15,0.08
Surquillo,Avenida Manuel Villarán,-12.1202739,-76.9997581,-12.1202037,-76.9992909,51.45,0.1,0.1,0.15,0.08
Surquillo,Avenida El Sauce,-12.1201869,-76.9991836,-12.1200441,-76.9992045,15.96,0.03,0.03,0.04,0.02
Surquillo,Avenida Manuel Villarán,-12.1201869,-76.9991836,-12.1200542,-76.9983967,86.91,0.17,0.17,0.26,0.14
Surquillo,Avenida Manuel Villarán,-12.1212497,-77.0045298,-12.1216992,-77.0052254,90.59,0.18,0.18,0.27,0.14
Surquillo,Calle La Almendra,-12.1212497,-77.0045298,-12.1206411,-77.0049494,81.36,0.16,0.16,0.24,0.13
Surquillo,Calle La Almendra,-12.1212497,-77.0045298,-12.1213605,-77.0044534,14.81,0.03,0.03,0.04,0.02
Surquillo,Avenida Manuel Villarán,-12.1207019,-77.0036892,-12.1212497,-77.0045298,109.75,0.22,0.22,0.33,0.18
Surquillo,Avenida Manuel Villarán,-12.1206424,-77.0035694,-12.1207019,-77.0036892,14.61,0.03,0.03,0.04,0.02
Surquillo,Avenida Principal,-12.1206424,-77.0035694,-12.1205601,-77.0036281,11.12,0.02,0.02,0.03,0.02
Surquillo,Avenida Manuel Villarán,-12.1205702,-77.0030368,-12.1206424,-77.0035694,58.52,0.12,0.12,0.18,0.1
Surquillo,La Pera,-12.1205702,-77.0030368,-12.1198629,-77.0035179,94.15,0.19,0.19,0.29,0.15
Surquillo,La Pera,-12.1205702,-77.0030368,-12.1207184,-77.0030088,16.68,0.03,0.03,0.04,0.02
Surquillo,Avenida Manuel Villarán,-12.120394,-77.0016396,-12.1205702,-77.0030368,153.33,0.31,0.31,0.46,0.25
Surquillo,El Cerezo,-12.120394,-77.0016396,-12.1205255,-77.0016224,14.67,0.03,0.03,0.04,0.02
Surquillo,El Cerezo,-12.120394,-77.0016396,-12.1199083,-77.0016941,54.06,0.11,0.11,0.16,0.09
Surquillo,Pasaje Berna,-12.120175,-77.0001707,-12.119698,-77.0002567,53.59,0.11,0.11,0.16,0.09
Surquillo,Avenida Manuel Villarán,-12.120175,-77.0001707,-12.120394,-77.0016396,161.72,0.32,0.32,0.48,0.26
Surquillo,Auxiliar Avenida Angamos Este,-12.1118199,-76.9993233,-12.111689,-76.9973205,218.5,0.44,0.44,0.66,0.35
Surquillo,Auxiliar Avenida Angamos Este,-12.1118383,-76.9996017,-12.1118199,-76.9993233,30.37,0.06,0.06,0.09,0.05
Surquillo,Avenida Aviación,-12.1123046,-76.9999596,-12.1118697,-77.0000298,48.71,0.1,0.1,0.15,0.08
Surquillo,Calle Ricardo Angulo,-12.1080511,-77.0147543,-12.1086905,-77.014283,87.38,0.17,0.17,0.26,0.14
Surquillo,Calle Ricardo Angulo,-12.1086905,-77.014283,-12.1080511,-77.0147543,87.38,0.17,0.17,0.26,0.14
Surquillo,Calle Alejandro Peralta,-12.1086905,-77.014283,-12.1083416,-77.0129493,150.23,0.3,0.3,0.45,0.24
Surquillo,Calle Alejandro Peralta,-12.1086905,-77.014283,-12.1089396,-77.0146503,48.56,0.1,0.1,0.15,0.08
Surquillo,Miguel Iglesias,-12.1078751,-77.0104217,-12.1083395,-77.0103662,51.73,0.1,0.1,0.15,0.08
Surquillo,Fibacci,-12.1080084,-77.0110729,-12.1084502,-77.0109737,50.05,0.1,0.1,0.15,0.08
Surquillo,Calle Alejandro Peralta,-12.1080084,-77.0110729,-12.1078751,-77.0104217,72.41,0.14,0.14,0.21,0.11
Surquillo,Poe,-12.1080849,-77.0114925,-12.1088559,-77.0113611,86.48,0.17,0.17,0.26,0.14
Surquillo,Calle Alejandro Peralta,-12.1080849,-77.0114925,-12.1080084,-77.0110729,46.45,0.09,0.09,0.14,0.07
Surquillo,Calle Alejandro Peralta,-12.1081689,-77.0119545,-12.1080849,-77.0114925,51.14,0.1,0.1,0.15,0.08
Surquillo,Calle Carpenter,-12.1081689,-77.0119545,-12.1089397,-77.011809,86.73,0.17,0.17,0.26,0.14
Surquillo,Calle Alejandro Peralta,-12.1082707,-77.0125057,-12.1081689,-77.0119545,61.05,0.12,0.12,0.18,0.1
Surquillo,Calle Becqier,-12.1082707,-77.0125057,-12.1090575,-77.0123615,88.44,0.18,0.18,0.27,0.14
Surquillo,Paicioli,-12.1083416,-77.0129493,-12.1088056,-77.0128809,51.87,0.1,0.1,0.15,0.08
Surquillo,Calle Alejandro Peralta,-12.1083416,-77.0129493,-12.1082707,-77.0125057,48.92,0.1,0.1,0.15,0.08
Surquillo,Calle Alejandro Peralta,-12.1089396,-77.0146503,-12.1090097,-77.0147483,13.19,0.03,0.03,0.04,0.02
Surquillo,Avenida Tomás Marsano,-12.1089396,-77.0146503,-12.1082345,-77.0152248,99.98,0.2,0.2,0.3,0.16
Surquillo,Calle Alejandro Peralta,-12.1089396,-77.0146503,-12.1086905,-77.014283,48.56,0.1,0.1,0.15,0.08
Surquillo,Avenida Tomás Marsano,-12.1262467,-77.0027925,-12.1262048,-77.0028182,5.41,0.01,0.01,0.02,0.01
Surquillo,Avenida Manuel Villarán,-12.1202037,-76.9992909,-12.1201869,-76.9991836,11.83,0.02,0.02,0.03,0.02
Surquillo,Avenida El Sauce,-12.1202037,-76.9992909,-12.1213926,-76.9990993,133.16,0.27,0.27,0.4,0.22
Surquillo,Avenida El Sauce,-12.1247967,-77.0016519,-12.1252148,-77.0021783,73.64,0.15,0.15,0.22,0.12
Surquillo,El Palo Blanco,-12.1247967,-77.0016519,-12.1243228,-77.0019765,63.22,0.13,0.13,0.2,0.1
Surquillo,El Palo Santo,-12.1254919,-77.0024065,-12.1249669,-77.0028995,79.07,0.16,0.16,0.24,0.13
Surquillo,Avenida El Sauce,-12.1254919,-77.0024065,-12.1261584,-77.00268,79.51,0.16,0.16,0.24,0.13
Surquillo,Avenida El Sauce,-12.1261584,-77.00268,-12.1262467,-77.0027925,15.66,0.03,0.03,0.04,0.02
Surquillo,Laurel Rosa,-12.1245325,-77.0033155,-12.1238891,-77.0022669,134.52,0.27,0.27,0.4,0.22
Surquillo,La Retama,-12.1245325,-77.0033155,-12.1231766,-77.004226,179.78,0.36,0.36,0.54,0.29
Surquillo,El Palo Blanco,-12.1238891,-77.0022669,-12.1243228,-77.0019765,57.45,0.11,0.11,0.16,0.09
Surquillo,Laurel Rosa,-12.1238891,-77.0022669,-12.1236059,-77.0019366,47.69,0.1,0.1,0.15,0.08
Surquillo,Laurel Rosa,-12.1236059,-77.0019366,-12.1228921,-77.0012244,110.66,0.22,0.22,0.33,0.18
Surquillo,Magnolias,-12.1236059,-77.0019366,-12.1230092,-77.0023074,77.37,0.15,0.15,0.22,0.12
Surquillo,El Palo Rosa,-12.1228921,-77.0012244,-12.1231964,-77.0008192,55.49,0.11,0.11,0.16,0.09
Surquillo,Laurel Rosa,-12.1228921,-77.0012244,-12.1223479,-77.0007141,81.91,0.16,0.16,0.24,0.13
Surquillo,La Begonia,-12.1223479,-77.0007141,-12.1218992,-77.0010231,59.96,0.12,0.12,0.18,0.1
Surquillo,Laurel Rosa,-12.1223479,-77.0007141,-12.1217274,-77.0001369,93.06,0.19,0.19,0.29,0.15
Surquillo,El Cedro,-12.1217274,-77.0001369,-12.1214363,-77.0003139,37.53,0.08,0.08,0.12,0.06
Surquillo,Laurel Rosa,-12.1217274,-77.0001369,-12.1214557,-76.9995747,68.18,0.14,0.14,0.21,0.11
Surquillo,Calle El Eucalipto,-12.1214557,-76.9995747,-12.1207315,-76.9996894,81.08,0.16,0.16,0.24,0.13
Surquillo,Laurel Rosa,-12.1214557,-76.9995747,-12.1213926,-76.9990993,52.22,0.1,0.1,0.15,0.08
Surquillo,Laurel Rosa,-12.1213926,-76.9990993,-12.1213794,-76.9990073,10.12,0.02,0.02,0.03,0.02
Surquillo,Avenida El Sauce,-12.1213926,-76.9990993,-12.1234423,-77.0004036,267.53,0.54,0.54,0.81,0.43
Surquillo,Laurel Rosa,-12.1213926,-76.9990993,-12.1214557,-76.9995747,52.22,0.1,0.1,0.15,0.08
Surquillo,El Pino Silvestre,-12.1252918,-77.0033829,-12.1249669,-77.0028995,63.72,0.13,0.13,0.2,0.1
Surquillo,Avenida Tomás Marsano,-12.1252918,-77.0033829,-12.1247963,-77.003718,65.84,0.13,0.13,0.2,0.1
Surquillo,El Pino Silvestre,-12.1249669,-77.0028995,-12.1246962,-77.0025161,51.37,0.1,0.1,0.15,0.08
Surquillo,El Pino Silvestre,-12.1249669,-77.0028995,-12.1252918,-77.0033829,63.72,0.13,0.13,0.2,0.1
Surquillo,El Palo Santo,-12.1249669,-77.0028995,-12.1254919,-77.0024065,79.07,0.16,0.16,0.24,0.13
Surquillo,El Pino Silvestre,-12.1243228,-77.0019765,-12.1246962,-77.0025161,71.81,0.14,0.14,0.21,0.11
Surquillo,El Palo Blanco,-12.1243228,-77.0019765,-12.1238891,-77.0022669,57.45,0.11,0.11,0.16,0.09
Surquillo,El Pino Silvestre,-12.1243228,-77.0019765,-12.1231964,-77.0008192,177.19,0.35,0.35,0.52,0.28
Surquillo,El Palo Blanco,-12.1243228,-77.0019765,-12.1247967,-77.0016519,63.22,0.13,0.13,0.2,0.1
Surquillo,El Palo Rosa,-12.1231964,-77.0008192,-12.1234423,-77.0004036,52.79,0.11,0.11,0.16,0.09
Surquillo,El Pino Silvestre,-12.1231964,-77.0008192,-12.1243228,-77.0019765,177.19,0.35,0.35,0.52,0.28
Surquillo,La Retama,-12.1231766,-77.004226,-12.1245325,-77.0033155,179.78,0.36,0.36,0.54,0.29
Surquillo,La Retama,-12.1231766,-77.004226,-12.1227487,-77.0045189,57.07,0.11,0.11,0.16,0.09
Surquillo,Calle El Rosal,-12.1231766,-77.004226,-12.1222649,-77.0028191,183.37,0.37,0.37,0.55,0.3
Surquillo,Calle El Rosal,-12.1231766,-77.004226,-12.123447,-77.0046384,53.94,0.11,0.11,0.16,0.09
Surquillo,Magnolias,-12.1222649,-77.0028191,-12.1225178,-77.0026348,34.43,0.07,0.07,0.11,0.06
Surquillo,Magnolias,-12.1222649,-77.0028191,-12.1218719,-77.0030788,51.86,0.1,0.1,0.15,0.08
Surquillo,Calle El Rosal,-12.1222649,-77.0028191,-12.1231766,-77.004226,183.37,0.37,0.37,0.55,0.3
Surquillo,Magnolias,-12.1218719,-77.0030788,-12.1222649,-77.0028191,51.86,0.1,0.1,0.15,0.08
Surquillo,Magnolias,-12.1218719,-77.0030788,-12.1213392,-77.003431,70.3,0.14,0.14,0.21,0.11
Surquillo,La Casuarina,-12.1218719,-77.0030788,-12.121023,-77.0016466,182.0,0.36,0.36,0.54,0.29
Surquillo,La Begonia,-12.121023,-77.0016466,-12.1214314,-77.0013605,54.87,0.11,0.11,0.16,0.09
